Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Months Code,Months,Unit,Value,Flag,Flag Description
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01342.01","Pears","2005","2005","7021","Annual value","USD","395","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01342.01","Pears","2006","2006","7021","Annual value","USD","438","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01342.01","Pears","2007","2007","7021","Annual value","USD","459","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01342.01","Pears","2008","2008","7021","Annual value","USD","503","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01342.01","Pears","2009","2009","7021","Annual value","USD","410","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01342.01","Pears","2010","2010","7021","Annual value","USD","525","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01342.01","Pears","2011","2011","7021","Annual value","USD","419","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01342.01","Pears","2012","2012","7021","Annual value","USD","561","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01342.01","Pears","2013","2013","7021","Annual value","USD","541","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01342.01","Pears","2014","2014","7021","Annual value","USD","620","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01342.01","Pears","2015","2015","7021","Annual value","USD","678","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01342.01","Pears","2016","2016","7021","Annual value","USD","712","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01342.01","Pears","2017","2017","7021","Annual value","USD","964.5","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01342.01","Pears","2018","2018","7021","Annual value","USD","672.4","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01342.01","Pears","2019","2019","7021","Annual value","USD","513.7","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01342.01","Pears","2020","2020","7021","Annual value","USD","606.3","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01342.01","Pears","2021","2021","7021","Annual value","USD","631.6","A","Official figure"
